,index,geo_index,height_mean,height_std,area_mean,area_std,Site,Year,0
5221,3142,736000_3456000,12.53352567621371,5.500805253072893,26.964676206365592,28.65168027081442,JERC,2018,5043
5222,3142,736000_3456000,12.53352567621371,5.500805253072893,26.964676206365592,28.65168027081442,JERC,2019,4531
5223,3143,736000_3457000,10.806641488260997,5.03004302099172,26.258786566782863,27.805836789602612,JERC,2018,8307
5224,3143,736000_3457000,10.806641488260997,5.03004302099172,26.258786566782863,27.805836789602612,JERC,2019,8785
5225,3144,736000_3458000,9.497089216171483,5.22898519768185,20.633762484996662,20.38233867829695,JERC,2019,7990
5226,3144,736000_3458000,9.497089216171483,5.22898519768185,20.633762484996662,20.38233867829695,JERC,2018,12034
5227,3145,736000_3459000,15.322629296365125,6.147511066524566,32.21797792709226,27.53340589907305,JERC,2018,9803
5228,3145,736000_3459000,15.322629296365125,6.147511066524566,32.21797792709226,27.53340589907305,JERC,2019,8500
5229,3146,736000_3461000,15.803339634656712,6.606536534257373,28.872985528227456,24.780684506751147,JERC,2019,17383
5230,3146,736000_3461000,15.803339634656712,6.606536534257373,28.872985528227456,24.780684506751147,JERC,2018,18480
5231,3147,736000_3462000,14.612677941840746,6.2244212798682925,28.35563230809471,25.611626953777797,JERC,2019,16987
5232,3147,736000_3462000,14.612677941840746,6.2244212798682925,28.35563230809471,25.611626953777797,JERC,2018,19103
5233,3148,736000_3463000,15.95157497256073,6.153956562205587,28.868376088467112,25.387533938651984,JERC,2019,17743
5234,3148,736000_3463000,15.95157497256073,6.153956562205587,28.868376088467112,25.387533938651984,JERC,2018,20498
5235,3149,736000_3464000,13.441323847952784,5.367104307431902,27.655079551497,26.163600673849,JERC,2018,14474
5236,3149,736000_3464000,13.441323847952784,5.367104307431902,27.655079551497,26.163600673849,JERC,2019,13621
5237,3150,736000_3465000,11.678765381451454,4.436130784548698,21.373300801131528,19.39162026679604,JERC,2019,6194
5238,3150,736000_3465000,11.678765381451454,4.436130784548698,21.373300801131528,19.39162026679604,JERC,2018,7536
5239,3151,736000_3466000,9.981864050375066,4.673962900833953,30.13278095232859,28.484896486559514,JERC,2018,1042
5240,3151,736000_3466000,9.981864050375066,4.673962900833953,30.13278095232859,28.484896486559514,JERC,2019,1058
5241,3152,736000_3467000,10.329891618019595,5.1566724696249056,22.93687568633319,21.39525824917888,JERC,2019,9160
5242,3152,736000_3467000,10.329891618019595,5.1566724696249056,22.93687568633319,21.39525824917888,JERC,2018,9052
5243,3153,736000_4702000,17.078402194314354,5.08769132440033,22.251444549924837,22.35181584526095,HARV,2019,20027
5244,3154,736000_4703000,15.793077043888427,5.247246156210901,20.386017710374478,17.983206917523574,HARV,2019,30023
5245,3154,736000_4703000,15.793077043888427,5.247246156210901,20.386017710374478,17.983206917523574,HARV,2018,25312
5246,3155,736000_4704000,17.19832298969067,4.881053651377919,20.401617785242422,18.424720252472813,HARV,2019,35299
5247,3155,736000_4704000,17.19832298969067,4.881053651377919,20.401617785242422,18.424720252472813,HARV,2018,29654
5248,3156,736000_4706000,17.84623679407842,4.145371962806428,20.522123596585338,17.804895680793386,HARV,2018,31060
5249,3156,736000_4706000,17.84623679407842,4.145371962806428,20.522123596585338,17.804895680793386,HARV,2019,36806
5250,3157,736000_4707000,15.824915899207525,5.277597294118993,21.90879392641735,19.62330808630908,HARV,2019,25981
5251,3157,736000_4707000,15.824915899207525,5.277597294118993,21.90879392641735,19.62330808630908,HARV,2018,21371
5252,3158,736000_4708000,18.174003869827313,3.7326218604705406,20.577820815455883,17.382367745112667,HARV,2019,35262
5253,3158,736000_4708000,18.174003869827313,3.7326218604705406,20.577820815455883,17.382367745112667,HARV,2018,29565
5254,3159,736000_4709000,18.79628897017641,3.3048130059263845,20.560102637035456,17.37214977001272,HARV,2018,34541
5255,3159,736000_4709000,18.79628897017641,3.3048130059263845,20.560102637035456,17.37214977001272,HARV,2019,40773
5256,3160,736000_4711000,16.865442327040935,4.635339279923411,19.24994532869549,16.365896214008412,HARV,2019,40242
5257,3160,736000_4711000,16.865442327040935,4.635339279923411,19.24994532869549,16.365896214008412,HARV,2018,33837
5258,3161,736000_4712000,16.049804555387748,5.562087914836057,20.58404438580201,18.831633757002173,HARV,2019,29967
5259,3161,736000_4712000,16.049804555387748,5.562087914836057,20.58404438580201,18.831633757002173,HARV,2018,23789
5260,3162,736000_4713000,14.281570164395013,5.448794353355815,20.812483643628376,18.461785180341405,HARV,2018,18701
5261,3162,736000_4713000,14.281570164395013,5.448794353355815,20.812483643628376,18.461785180341405,HARV,2019,24707
5262,3163,736000_4715000,15.203562001515746,5.813721159710697,20.73128890920131,19.86015968811795,HARV,2019,28528
5263,3164,737000_3451000,7.845296724054855,3.8319931227317325,33.25146133679249,36.966315128652816,JERC,2018,755
5264,3164,737000_3451000,7.845296724054855,3.8319931227317325,33.25146133679249,36.966315128652816,JERC,2019,771
5265,3165,737000_3452000,9.41110465361916,4.110753251317854,23.665055268947828,28.462495247524604,JERC,2019,4191
5266,3165,737000_3452000,9.41110465361916,4.110753251317854,23.665055268947828,28.462495247524604,JERC,2018,5308
5267,3166,737000_3453000,11.527065803183147,4.724768727486825,22.796459799208954,24.18981970918941,JERC,2019,8570
5268,3166,737000_3453000,11.527065803183147,4.724768727486825,22.796459799208954,24.18981970918941,JERC,2018,12748
5269,3167,737000_3454000,12.906401978601924,4.303586825975665,26.154754295041364,28.58626535697369,JERC,2019,8792
5270,3167,737000_3454000,12.906401978601924,4.303586825975665,26.154754295041364,28.58626535697369,JERC,2018,9543
5271,3168,737000_3455000,11.532995120088213,4.104398009682568,24.198282487565937,21.55162216053771,JERC,2018,14095
5272,3168,737000_3455000,11.532995120088213,4.104398009682568,24.198282487565937,21.55162216053771,JERC,2019,12292
5273,3169,737000_3456000,12.774350801613975,4.541029889599539,24.715449411859016,23.73651777754504,JERC,2019,19148
5274,3169,737000_3456000,12.774350801613975,4.541029889599539,24.715449411859016,23.73651777754504,JERC,2018,21405
5275,3170,737000_3459000,14.058190889152012,6.681768016969192,32.84523903852548,31.03894770132866,JERC,2018,8272
5276,3170,737000_3459000,14.058190889152012,6.681768016969192,32.84523903852548,31.03894770132866,JERC,2019,6872
5277,3171,737000_3461000,14.265125446178429,6.747782350438101,32.582593761934476,30.96498196970411,JERC,2019,9645
5278,3171,737000_3461000,14.265125446178429,6.747782350438101,32.582593761934476,30.96498196970411,JERC,2018,11259
5279,3172,737000_3463000,13.210211626510837,6.038315528761099,33.26009143746077,32.90174844825373,JERC,2019,6664
5280,3172,737000_3463000,13.210211626510837,6.038315528761099,33.26009143746077,32.90174844825373,JERC,2018,7444
5281,3173,737000_3465000,12.67862339438054,5.474864029163548,26.57190277479687,25.221525545549238,JERC,2019,15321
5282,3173,737000_3465000,12.67862339438054,5.474864029163548,26.57190277479687,25.221525545549238,JERC,2018,17510
5283,3174,737000_3467000,12.834630274004322,5.275843059489457,27.132034153267288,25.022738835247527,JERC,2019,11100
5284,3174,737000_3467000,12.834630274004322,5.275843059489457,27.132034153267288,25.022738835247527,JERC,2018,13495
5285,3175,737000_3468000,13.133457701740832,5.798492370425581,28.569855104589347,26.512894573633336,JERC,2019,13527
5286,3176,737000_4703000,19.41434890224658,3.883566812500545,20.07427131864645,17.399469953415842,HARV,2018,32770
5287,3176,737000_4703000,19.41434890224658,3.883566812500545,20.07427131864645,17.399469953415842,HARV,2019,39573
5288,3177,737000_4707000,16.07908821947043,3.568580116896105,19.329527659228173,15.977732352479384,HARV,2019,39866
5289,3177,737000_4707000,16.07908821947043,3.568580116896105,19.329527659228173,15.977732352479384,HARV,2018,32497
5290,3178,737000_4709000,16.138040835328734,3.669136835579979,19.31448909779219,15.903135972010471,HARV,2019,39774
5291,3178,737000_4709000,16.138040835328734,3.669136835579979,19.31448909779219,15.903135972010471,HARV,2018,33009
5292,3179,737000_4710000,15.3303327437185,4.287380491846971,17.269667978683298,15.04252848801752,HARV,2019,35570
5293,3180,738000_3450000,15.415606712337416,5.848781416933785,28.019266973737793,23.211195007256293,JERC,2018,11724
5294,3180,738000_3450000,15.415606712337416,5.848781416933785,28.019266973737793,23.211195007256293,JERC,2019,8248
5295,3181,738000_3451000,12.051680927407032,4.114314109520237,21.543498367780874,21.286734419249644,JERC,2019,3260
5296,3181,738000_3451000,12.051680927407032,4.114314109520237,21.543498367780874,21.286734419249644,JERC,2018,11444
5297,3182,738000_3452000,9.558785919256179,3.720312678371214,22.237955577965568,27.42083065049003,JERC,2019,2654
5298,3182,738000_3452000,9.558785919256179,3.720312678371214,22.237955577965568,27.42083065049003,JERC,2018,7251
5299,3183,738000_3453000,13.554744223865775,5.4317988784665445,29.385658385873754,28.894752794084077,JERC,2019,6670
5300,3183,738000_3453000,13.554744223865775,5.4317988784665445,29.385658385873754,28.894752794084077,JERC,2018,8868
5301,3184,738000_3454000,10.140378449672403,4.947167504955729,25.748954468770165,27.206385901380333,JERC,2019,11482
5302,3184,738000_3454000,10.140378449672403,4.947167504955729,25.748954468770165,27.206385901380333,JERC,2018,14610
5303,3185,738000_3455000,9.588556675881659,3.9536601331590493,22.750870986259397,21.80759384193321,JERC,2019,12146
5304,3185,738000_3455000,9.588556675881659,3.9536601331590493,22.750870986259397,21.80759384193321,JERC,2018,15696
5305,3186,738000_3456000,11.838093471799107,4.2831941326006,24.65742225245221,20.639635944776373,JERC,2018,16486
5306,3186,738000_3456000,11.838093471799107,4.2831941326006,24.65742225245221,20.639635944776373,JERC,2019,12904
5307,3187,738000_3457000,12.141825733145833,4.32536315158611,26.147635131653324,24.766877528724702,JERC,2018,22192
5308,3187,738000_3457000,12.141825733145833,4.32536315158611,26.147635131653324,24.766877528724702,JERC,2019,16770
5309,3188,738000_3458000,10.165004841201172,4.723712376121827,27.058122590932598,29.11494014606765,JERC,2018,12213
5310,3188,738000_3458000,10.165004841201172,4.723712376121827,27.058122590932598,29.11494014606765,JERC,2019,9061
5311,3189,738000_3459000,12.175529358457991,5.287845946066996,34.86623009578634,32.87346200696966,JERC,2018,7895
5312,3189,738000_3459000,12.175529358457991,5.287845946066996,34.86623009578634,32.87346200696966,JERC,2019,6612
5313,3190,738000_3460000,14.28641860690805,6.028297482940243,36.07915888856274,34.091244514399136,JERC,2018,10484
5314,3190,738000_3460000,14.28641860690805,6.028297482940243,36.07915888856274,34.091244514399136,JERC,2019,8051
5315,3191,738000_3461000,13.369389752119424,5.80437547518627,34.69258658656178,34.24448186357595,JERC,2018,8600
5316,3191,738000_3461000,13.369389752119424,5.80437547518627,34.69258658656178,34.24448186357595,JERC,2019,6385
5317,3192,738000_3462000,12.44372161003464,5.5117314720965895,30.99061873599905,30.219478490896694,JERC,2018,14149
5318,3192,738000_3462000,12.44372161003464,5.5117314720965895,30.99061873599905,30.219478490896694,JERC,2019,9997
5319,3193,738000_3464000,12.090272342146731,5.429013579673528,28.256973344772028,26.40606784395061,JERC,2018,22107
5320,3193,738000_3464000,12.090272342146731,5.429013579673528,28.256973344772028,26.40606784395061,JERC,2019,18598
5321,3194,738000_3465000,14.755620621693758,5.5283289213667635,28.15052069709253,24.351240508401833,JERC,2019,15713
5322,3194,738000_3465000,14.755620621693758,5.5283289213667635,28.15052069709253,24.351240508401833,JERC,2018,21756
5323,3195,738000_3466000,12.090997106631356,6.014341125285935,21.95669109454745,22.1003848697008,JERC,2018,19038
5324,3195,738000_3466000,12.090997106631356,6.014341125285935,21.95669109454745,22.1003848697008,JERC,2019,15076
5325,3196,739000_3450000,9.480467367747654,4.240619792479316,16.97301197883862,21.03338862666665,JERC,2018,25228
5326,3196,739000_3450000,9.480467367747654,4.240619792479316,16.97301197883862,21.03338862666665,JERC,2019,21688
5327,3197,739000_3452000,11.42937727664622,4.148634471739876,23.55238179798188,28.311077208170026,JERC,2018,13858
5328,3197,739000_3452000,11.42937727664622,4.148634471739876,23.55238179798188,28.311077208170026,JERC,2019,8667
5329,3198,739000_3453000,12.467002999282647,5.086520831509533,27.11356354966724,28.093882841526593,JERC,2018,20323
5330,3198,739000_3453000,12.467002999282647,5.086520831509533,27.11356354966724,28.093882841526593,JERC,2019,15759
